Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Roadwork and Construction Activity,Roadwork_encoded,month,day_of_week,month_sin,month_cos,day_sin,day_cos,is_weekend,Log_Traffic_Volume,is_saturated,weather_Clear,weather_Fog,weather_Overcast,weather_Rain,weather_Windy,Area ID,Road_ID,weather_incident_impact,Volume_Lag_7,Congestion_Lag_7
2023-07-29,Hebbal,Hebbal Flyover,31712,-1.0788467610517969,0.752807149017749,100.0,0.4806770174489679,-0.4016919014281884,113.424,-1.477013899129089,-0.1956121909738057,-0.0662362275114888,-0.394815148811994,No,0,7,5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,10.364481970436772,1,False,False,False,True,False,1,4,0.3187607136176484,10.078112902695612,81.7943014938571
2023-07-31,Hebbal,Hebbal Flyover,30272,-0.4696176351150391,0.752807149017749,96.27754407828164,0.4806770174489679,1.71103254304638,110.544,1.498241519990522,-1.2433388550922382,-0.6479559170774196,-0.3676489967385053,No,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,10.318011505132638,0,False,False,False,True,False,1,4,2.849962494026984,10.35736179985198,100.0
2023-08-01,Hebbal,Hebbal Flyover,18152,1.1794696183716202,-1.3430831768795612,65.57591758821877,-0.151413656426445,-1.105933382919711,86.304,-0.8029018678573812,-1.4429632422716552,0.5935946635405773,-0.8838058861347908,No,0,8,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,9.80659111529043,0,False,False,False,True,False,1,4,-0.5249732131854635,10.01761948658104,77.92068610022989
2023-08-03,Hebbal,Hebbal Flyover,37864,-0.8355013203186553,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,125.728,-1.092198918165518,0.9349905716919924,0.008276638211379,-0.775141277840836,No,0,8,3,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,10.541782481547925,1,True,False,False,False,False,1,4,-0.5249732131854635,10.595959505181003,100.0
2023-08-04,Hebbal,Hebbal Flyover,34113,-0.2368486145538269,0.752807149017749,100.0,0.4806770174489679,-0.4016919014281884,118.226,-0.6714391263355857,1.383171996427759,-1.6330277042019623,0.2571725009517351,No,0,8,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,10.43746313620082,1,True,False,False,False,False,1,4,-0.5249732131854635,9.928472805230037,73.14787432233783
2023-08-06,Hebbal,Hebbal Flyover,35783,0.2656935441603359,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,121.566,0.1355530896849449,-0.4980050184639165,1.6686540229998914,-0.4763136050324602,No,0,8,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,10.485256145112684,1,True,False,False,False,False,1,4,-0.5249732131854635,8.981052985901483,19.49537421333342
2023-08-07,Hebbal,Hebbal Flyover,8912,0.3729128152949011,-1.25240740492504,25.289188349623338,-2.8683520961962974,-1.105933382919711,67.824,1.266906777095592,-1.521543340796582,-0.2541815287588305,2.511963123051298,No,0,8,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,9.095266164130717,0,True,False,False,False,False,1,4,-0.5249732131854635,9.18132342290569,39.10161531080514
2023-08-08,Hebbal,Hebbal Flyover,39136,0.7411575228995875,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,128.272,0.2763618030402458,0.0359198070658608,-0.973023342174686,-0.6121443653999037,No,0,8,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,10.57482359008196,1,False,True,False,False,False,1,4,1.16249464042076,10.364481970436772,100.0
2023-08-09,Hebbal,Hebbal Flyover,20568,-0.7803801250817106,0.0807987730881979,76.58361353365257,0.4806770174489679,1.006791061554857,91.136,-0.1618010084834484,0.7188078244424932,1.1047393667606282,-0.3404828446650166,No,0,8,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,9.931540366978163,0,False,False,False,True,False,1,4,2.006228567223872,10.318011505132638,96.27754407828164
2023-08-14,Hebbal,Hebbal Flyover,48827,-1.2310718476494116,0.752807149017749,100.0,0.4806770174489679,1.006791061554857,147.654,0.6765106829353247,0.6114440384772453,-1.502500595271836,-0.6664766695468811,No,0,8,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,10.79605919778969,1,True,False,False,False,False,1,4,-0.5249732131854635,9.80659111529043,65.57591758821877
2023-08-16,Hebbal,Hebbal Flyover,18187,-0.9550668431602948,-2.085549014497877,51.66055499456803,0.2310066379390786,-0.4016919014281884,86.374,-0.8884141907129338,-0.9196652842405176,-0.2171869821397851,-0.4763136050324602,No,0,8,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,9.8085173149449,0,True,False,False,False,False,1,4,-0.5249732131854635,10.541782481547925,100.0
2023-08-19,Hebbal,Hebbal Flyover,31566,-0.5418012058569446,0.752807149017749,96.59746541041312,0.4806770174489679,-0.4016919014281884,113.132,1.2798505487294676,-0.1008863833644186,0.0243828875183072,-0.4763136050324602,No,0,8,5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,10.359867550112398,0,False,False,False,True,False,1,4,0.3187607136176484,10.43746313620082,100.0
2023-08-20,Hebbal,Hebbal Flyover,28042,-1.8163886150176964,0.752807149017749,90.37996320030987,0.4806770174489679,1.71103254304638,106.084,0.642056209180153,0.478400189600658,-0.8305675879792913,0.0398432843638253,No,0,8,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,10.241494325439769,0,False,False,True,False,False,1,4,2.849962494026984,10.485256145112684,100.0
2023-08-21,Hebbal,Hebbal Flyover,22530,-1.2241393746740494,-2.2715831796216075,81.80301928447754,0.4806770174489679,-0.4016919014281884,95.06,-0.2411398907067375,-1.4877423648716184,-1.7067531273574434,-0.1503197801505956,No,0,8,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,10.022647417705386,0,False,False,True,False,False,1,4,0.3187607136176484,9.095266164130717,25.289188349623338
2023-08-22,Hebbal,Hebbal Flyover,27415,0.2247105250015194,0.752807149017749,81.82399144168349,0.4806770174489679,1.006791061554857,104.83,-1.2311784610508365,-0.9778961889790152,-1.103380901372691,-0.2318182363710617,No,0,8,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,10.218882063554444,0,True,False,False,False,False,1,4,-0.5249732131854635,10.57482359008196,100.0
2023-08-23,Hebbal,Hebbal Flyover,19000,0.5732838441868264,-0.6233568467752578,72.93423776881751,0.3766671345495325,1.006791061554857,88.0,-0.1890841922041234,0.5580528896106466,0.2414149819207837,-0.0688213239301294,No,0,8,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0,9.852246888342531,0,True,False,False,False,False,1,4,-0.5249732131854635,9.931540366978163,76.58361353365257
2023-08-24,Hebbal,Hebbal Flyover,30308,-1.4249602499609997,0.752807149017749,94.6482136956424,0.4806770174489679,-0.4016919014281884,110.616,1.6042363972539857,-1.0267257455357344,1.359346249076363,-0.4763136050324602,No,0,8,3,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0,10.319199977095842,0,True,False,False,False,False,1,4,-0.5249732131854635,10.79605919778969,100.0
2023-08-25,Hebbal,Hebbal Flyover,32934,1.581753247861026,0.752807149017749,100.0,0.4806770174489679,1.006791061554857,115.868,-1.3603242952643717,0.4769177846439198,1.2083983744139726,-0.2589843884445504,No,0,8,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,10.402291201074794,1,False,False,False,True,False,1,4,2.006228567223872,9.8085173149449,51.66055499456803
2023-08-27,Hebbal,Hebbal Flyover,23500,0.9736828784092876,-2.2655905275921926,72.05921585429279,0.4806770174489679,-0.4016919014281884,97.0,0.390271667787354,1.3985772284050222,-0.6962857590677618,-0.1503197801505956,No,0,8,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,10.064798252418376,0,True,False,False,False,False,1,4,-0.5249732131854635,10.359867550112398,96.59746541041312
2023-08-28,Hebbal,Hebbal Flyover,31384,0.66650577824251,0.752807149017749,100.0,0.4806770174489679,1.71103254304638,112.768,0.1691864371851039,-0.7243302182451146,-0.3729638070006023,-0.8294735819878134,No,0,8,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,10.354085350751632,1,True,False,False,False,False,1,4,-0.5249732131854635,10.241494325439769,90.37996320030987
2023-09-05,Hebbal,Hebbal Flyover,21836,-0.4120156527760802,-1.1216508268198817,72.37277466375996,0.4806770174489679,1.006791061554857,93.672,0.3741103078062653,1.5093957733097358,0.2189822737790894,-1.236965863090144,No,0,9,1,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,9.991361057786367,0,False,False,False,False,True,1,4,2.006228567223872,10.022647417705386,81.80301928447754
2023-09-06,Hebbal,Hebbal Flyover,33342,0.4759125705619016,0.752807149017749,100.0,0.4806770174489679,-0.4016919014281884,116.684,1.3652725899983278,0.4236843326852618,-1.499234844511124,-0.3133166925915279,No,0,9,2,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,10.414603134260249,1,False,False,True,False,False,1,4,0.3187607136176484,10.218882063554444,81.82399144168349
2023-09-08,Hebbal,Hebbal Flyover,28697,-1.8163886150176964,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,107.394,-0.2603763681219478,1.6378633305311554,-1.7432365481045549,-0.5034797571059488,No,0,9,4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,10.264582712908352,1,True,False,False,False,False,1,4,-0.5249732131854635,9.852246888342531,72.93423776881751
2023-09-10,Hebbal,Hebbal Flyover,28435,0.1275334298547152,0.752807149017749,95.02173704825503,0.4806770174489679,1.006791061554857,106.87,-1.5724849962773757,-1.3304695455811992,0.6639723916445107,-0.3133166925915279,No,0,9,6,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,10.255411227049374,0,False,True,False,False,False,1,4,2.006228567223872,10.319199977095842,94.6482136956424
2023-09-12,Hebbal,Hebbal Flyover,28917,-0.4612309104771158,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,107.834,-1.166029472081834,-0.1759331678175772,-0.5598279379521994,-0.584978213326415,No,0,9,1,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,10.272219517588072,1,True,False,False,False,False,1,4,-0.5249732131854635,10.402291201074794,100.0
2023-09-14,Hebbal,Hebbal Flyover,20853,0.6863009875315107,-2.1967966242230133,59.95085091578582,0.4806770174489679,-1.105933382919711,91.706,-0.3798726649620457,-0.4189356444600702,-1.402397514274487,-0.1774859322240843,No,0,9,3,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,9.94530105534954,0,True,False,False,False,False,1,4,-0.5249732131854635,10.064798252418376,72.05921585429279
2023-09-15,Hebbal,Hebbal Flyover,28173,-0.5536232844970397,0.752807149017749,91.12384368564324,0.4806770174489679,-0.4016919014281884,106.346,-0.2182387138453586,1.5206515377436642,0.8996404821527669,-0.6121443653999037,Yes,1,9,4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,10.246154845820252,0,True,False,False,False,False,1,4,-0.5249732131854635,10.354085350751632,100.0
2023-09-18,Hebbal,Hebbal Flyover,10930,2.4295409681271085,-1.0511676116876196,30.56653521560873,-2.2575236914881374,-1.105933382919711,71.86,-1.6606665023236509,-1.1615005600371018,1.3838282772254031,2.6749600354922305,No,0,9,0,-1.0,-1.8369701987210294e-16,0.0,1.0,0,9.299358068293836,0,False,False,False,False,True,1,4,-0.5249732131854635,9.991361057786367,72.37277466375996
2023-09-19,Hebbal,Hebbal Flyover,33454,-0.5641557583071708,0.752807149017749,100.0,0.4806770174489679,1.006791061554857,116.908,0.59307126003105,1.1116359705833,-0.7626011088503298,-0.204652084297573,No,0,9,1,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,10.417956531216918,1,True,False,False,False,False,1,4,-0.5249732131854635,10.414603134260249,100.0
2023-09-20,Hebbal,Hebbal Flyover,42666,-1.5997737691918288,0.752807149017749,100.0,0.4806770174489679,-0.4016919014281884,135.332,0.0197060762074058,-1.668158926312742,0.4030261579324202,-0.5306459091794375,No,0,9,2,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,10.661181066703127,1,False,False,True,False,False,1,4,0.3187607136176484,10.264582712908352,100.0
2023-09-22,Hebbal,Hebbal Flyover,27451,0.4404193856508449,0.752807149017749,100.0,0.4806770174489679,-0.4016919014281884,104.902,-1.1978707472552717,-1.0086578140443734,0.1146326477864357,-0.3676489967385053,Yes,1,9,4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,10.220194304028526,1,False,False,True,False,False,1,4,0.3187607136176484,10.255411227049374,95.02173704825503
2023-09-25,Hebbal,Hebbal Flyover,27215,-0.3002135602964135,0.752807149017749,92.6679460197097,0.4806770174489679,-0.4016919014281884,104.43,-0.9868693400910674,-1.010967189630764,0.7365881945828511,-0.6664766695468811,No,0,9,0,-1.0,-1.8369701987210294e-16,0.0,1.0,0,10.211560314635642,0,True,False,False,False,False,1,4,-0.5249732131854635,10.272219517588072,100.0
2023-09-26,Hebbal,Hebbal Flyover,33481,0.0875905758959634,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,116.962,0.0501262522808921,-0.3356213284915847,0.5612424605011521,-0.3133166925915279,No,0,9,1,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,10.41876325997573,1,True,False,False,False,False,1,4,-0.5249732131854635,9.94530105534954,59.95085091578582
2023-09-30,Hebbal,Hebbal Flyover,29668,0.1899812192197553,0.752807149017749,89.67243557271077,0.4806770174489679,0.3025495800633343,109.336,0.5488743287000954,1.1987014406990035,-0.8443829509726598,-0.0688213239301294,No,0,9,5,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,10.29785800863868,0,True,False,False,False,False,1,4,-0.5249732131854635,10.246154845820252,91.12384368564324
2023-10-01,Hebbal,Hebbal Flyover,18052,1.1660379759458763,-0.2715160296529063,67.76666390731616,-0.1583174062470073,-1.105933382919711,86.104,-1.3179448162642973,1.5160528293274935,-0.0555644542779898,-0.2318182363710617,No,0,10,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,9.80106715493666,0,True,False,False,False,False,1,4,-0.5249732131854635,9.299358068293836,30.56653521560873
2023-10-03,Hebbal,Hebbal Flyover,22414,1.109074907115324,-1.244109178873655,76.825933654541,0.4806770174489679,-0.4016919014281884,94.828,0.6929567242461454,-0.8617001144285938,0.7168298928033271,-0.6936428216203698,No,0,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,10.01748565658954,0,False,False,True,False,False,1,4,0.3187607136176484,10.417956531216918,100.0
2023-10-06,Hebbal,Hebbal Flyover,21436,0.0547514966654043,-0.4628758383109143,67.58139137829707,0.4806770174489679,-0.4016919014281884,92.872,-0.2675491264045437,0.8352624620077365,0.229001218267872,-0.204652084297573,No,0,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,9.972873680021136,0,True,False,False,False,False,1,4,-0.5249732131854635,10.661181066703127,100.0
2023-10-09,Hebbal,Hebbal Flyover,32612,-0.7664406666177022,0.752807149017749,98.97417699671124,0.4806770174489679,0.3025495800633343,115.224,-1.139912465265521,1.1018801532759206,0.0001479130915656,-0.9381381902817684,No,0,10,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,10.39246626087211,0,True,False,False,False,False,1,4,-0.5249732131854635,10.220194304028526,100.0
2023-10-10,Hebbal,Hebbal Flyover,30860,0.2028439640522975,0.752807149017749,100.0,0.4806770174489679,1.71103254304638,111.72,-0.1159523295452829,0.7102007237109832,-1.7224993170203085,-0.5306459091794375,No,0,10,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,10.33724852979914,1,False,False,True,False,False,1,4,2.849962494026984,10.211560314635642,92.6679460197097
2023-10-11,Hebbal,Hebbal Flyover,39142,-0.6615569046122833,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,128.284,-0.1092401871062117,-0.9104063647813306,1.5564783362340582,-0.584978213326415,No,0,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,10.57497688594327,1,True,False,False,False,False,1,4,-0.5249732131854635,10.41876325997573,100.0
2023-10-12,Hebbal,Hebbal Flyover,34442,-0.9740361493183346,0.752807149017749,100.0,0.4806770174489679,1.006791061554857,118.884,-0.899706546861329,-0.3153836984835479,-1.5666323667758224,-0.4219813008854827,No,0,10,3,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,10.447061062761922,1,True,False,False,False,False,1,4,-0.5249732131854635,10.29785800863868,89.67243557271077
2023-10-15,Hebbal,Hebbal Flyover,24817,1.9742460812648248,-2.030701300820911,73.53648925802672,0.4806770174489679,0.3025495800633343,99.634,-0.0693833684817895,0.6255226212058569,-1.5941642042573674,-0.3676489967385053,No,0,10,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,10.119324475334563,0,False,True,False,False,False,1,4,1.16249464042076,9.80106715493666,67.76666390731616
2023-10-16,Hebbal,Hebbal Flyover,31648,-0.0273809478861953,0.752807149017749,99.456038757851,0.4806770174489679,1.71103254304638,113.296,-1.5503929036485924,-0.8013007533141036,-0.0999581738854684,-0.1774859322240843,No,0,10,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,10.362461831496551,0,False,True,False,False,False,1,4,2.849962494026984,10.01748565658954,76.825933654541
2023-10-19,Hebbal,Hebbal Flyover,31511,-1.249358033475363,0.752807149017749,97.35646808363497,0.4806770174489679,1.71103254304638,113.022,-0.1201990770107426,0.1256941270166569,0.8940917851123324,0.3386709571722012,No,0,10,3,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,10.358123704650742,0,True,False,False,False,False,1,4,-0.5249732131854635,9.972873680021136,67.58139137829707
2023-10-20,Hebbal,Hebbal Flyover,32547,-1.3769197074569908,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,115.094,0.7088755748914146,-0.9889510132324076,0.0070926488545849,0.1756740447312689,No,0,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,10.390471201816547,1,True,False,False,False,False,1,4,-0.5249732131854635,10.39246626087211,98.97417699671124
2023-10-25,Hebbal,Hebbal Flyover,20237,-0.1693079442549837,-2.042834156510399,65.41843547472634,0.4806770174489679,-1.105933382919711,90.474,0.5178623769521684,-0.2425008438673437,1.2377536528652715,-0.204652084297573,No,0,10,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,9.915317304289704,0,True,False,False,False,False,1,4,-0.5249732131854635,10.33724852979914,100.0
2023-10-27,Hebbal,Hebbal Flyover,19899,1.2613778796596629,-0.0877029637441884,57.43223488435923,0.3586588821949924,-1.105933382919711,89.798,-1.6058292976107336,0.5137573343042175,-1.2529551294999648,0.1213417405842915,No,0,10,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,9.898475010712584,0,True,False,False,False,False,1,4,-0.5249732131854635,10.57497688594327,100.0
2023-10-28,Hebbal,Hebbal Flyover,21314,-1.51312581580918,-1.313365338062606,67.3933737762058,0.4806770174489679,-0.4016919014281884,92.628,-1.3203424216192348,-1.2133784995871884,0.3600269073716319,-0.3404828446650166,No,0,10,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,9.96716632919931,0,True,False,False,False,False,1,4,-0.5249732131854635,10.447061062761922,100.0
2023-11-01,Hebbal,Hebbal Flyover,32912,-0.0754576420671381,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,115.824,-1.1817354080535225,0.4040444291393003,1.390680011556368,-0.394815148811994,No,0,11,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,10.4016229954856,1,False,False,True,False,False,1,4,1.16249464042076,10.119324475334563,73.53648925802672
2023-11-02,Hebbal,Hebbal Flyover,22270,0.9979460271403688,-0.4608990462384337,80.29263059372443,0.4806770174489679,-0.4016919014281884,94.54,-0.5988347389104248,1.2259250760893206,0.7797772729553325,-1.182633558943167,No,0,11,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,10.01104066270085,0,False,False,True,False,False,1,4,0.3187607136176484,10.362461831496551,99.456038757851
2023-11-04,Hebbal,Hebbal Flyover,18476,1.2815940201070135,-1.5659089893885656,53.98829786439831,0.1472672329028204,-1.105933382919711,86.952,0.4409277195075645,0.0876513325507155,1.6987901980046611,0.1756740447312689,No,0,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,9.824281994355154,0,False,False,True,False,False,1,4,-0.5249732131854635,10.358123704650742,97.35646808363497
2023-11-05,Hebbal,Hebbal Flyover,9534,0.7232631408747027,-1.917956680343447,37.62754047911211,-2.727061470726744,-0.4016919014281884,69.068,-1.2144412204409167,-1.1382938366536133,0.5414229428663795,1.9958062336550129,No,0,11,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,9.16272451803452,0,False,False,True,False,False,1,4,0.3187607136176484,10.390471201816547,100.0
2023-11-09,Hebbal,Hebbal Flyover,25780,-0.8054743359869271,0.752807149017749,95.03742386644872,0.4806770174489679,-1.105933382919711,101.56,-0.2941678655174127,1.2662124927356024,0.8947209307192578,-0.9924704944287456,Yes,1,11,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,10.15739306550038,0,True,False,False,False,False,1,4,-0.5249732131854635,9.915317304289704,65.41843547472634
2023-11-10,Hebbal,Hebbal Flyover,35308,0.631516023794924,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,120.616,-0.7783342747419493,1.132794400186843,1.272364296746093,-0.7479751257673473,No,0,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,10.471893167932327,1,True,False,False,False,False,1,4,-0.5249732131854635,9.898475010712584,57.43223488435923
2023-11-11,Hebbal,Hebbal Flyover,39680,0.6774172285974757,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,129.36,-1.7255287785670588,-0.3958100022952054,0.2385440750847579,-0.9924704944287456,No,0,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,10.588627762694156,1,False,True,False,False,False,1,4,1.16249464042076,9.96716632919931,67.3933737762058
2023-11-14,Hebbal,Hebbal Flyover,30481,-1.1247647524578694,0.752807149017749,100.0,0.4806770174489679,0.3025495800633343,110.962,0.621028336418998,1.1619285752887718,-1.2129269258892672,-0.014489019783152,No,0,11,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,10.324891624445796,1,False,True,False,False,False,1,4,1.16249464042076,10.4016229954856,100.0
2023-11-18,Hebbal,Hebbal Flyover,20306,0.4229376060382747,-0.4356703783747764,70.51047366418076,0.4806770174489679,-0.4016919014281884,90.612,-1.253833500167962,1.5721310652753488,1.5242738957073363,-0.2589843884445504,No,0,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,9.918720933176717,0,False,False,True,False,False,1,4,0.3187607136176484,10.01104066270085,80.29263059372443
2023-11-21,Hebbal,Hebbal Flyover,23524,-0.3514640072196955,-1.9295114489495608,73.24609759284795,0.4806770174489679,2.4152740245379025,97.048,1.3287174065469842,-1.5406697028375618,0.128843487438086,-0.8294735819878134,No,0,11,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,10.06581896445358,0,True,False,False,False,False,1,4,-0.5249732131854635,9.824281994355154,53.98829786439831
2023-11-22,Hebbal,Hebbal Flyover,34455,0.2111356684515765,0.752807149017749,100.0,0.4806770174489679,-1.105933382919711,118.91,-1.1741008279541134,1.234921385004654,0.5307227141822063,-0.0959874760036181,No,0,11,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,10.447438426733946,1,True,False,False,False,False,1,4,-0.5249732131854635,9.16272451803452,37.62754047911211
2023-11-25,Hebbal,Hebbal Flyover,19088,1.387268788827971,-1.1240565801440014,60.87953133259626,0.1136362704002961,0.3025495800633343,88.176,1.47760507067537,-0.2235510560468562,-1.0859935096961315,-0.204652084297573,No,0,11,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,9.8568675319009,0,False,False,False,True,False,1,4,1.16249464042076,10.15739306550038,95.03742386644872
2023-11-26,Hebbal,Hebbal Flyover,29750,0.2253582291642341,0.752807149017749,100.0,0.4806770174489679,1.006791061554857,109.5,-1.7090577554871078,-1.434501714535427,0.8933751668803134,-0.6936428216203698,No,0,11,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,10.300618023854234,1,False,False,True,False,False,1,4,2.006228567223872,10.471893167932327,100.0
2023-12-01,Hebbal,Hebbal Flyover,48195,-1.4447248132743526,0.752807149017749,100.0,0.4806770174489679,2.4152740245379025,146.39,-0.4853078500886116,-0.6882384335465207,-0.2513567620465392,-0.6121443653999037,No,0,12,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,10.783031309043167,1,False,False,False,True,False,1,4,3.693696420830096,10.588627762694156,100.0
2023-12-02,Hebbal,Hebbal Flyover,25740,-0.8884472605723454,0.752807149017749,77.29949672200601,0.4806770174489679,-0.4016919014281884,101.48,1.076105542408963,0.98311184627022,-0.2383927358905511,-0.2318182363710617,No,0,12,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,10.155840330434325,0,False,False,True,False,False,1,4,0.3187607136176484,10.324891624445796,100.0
2023-12-03,Hebbal,Hebbal Flyover,33375,-0.949720801108815,0.752807149017749,100.0,0.4806770174489679,-1.105933382919711,116.75,-0.7337218033570845,-1.1512620098657704,0.5679344776209485,-0.6121443653999037,No,0,12,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,10.4155923578005,1,False,True,False,False,False,1,4,-0.5249732131854635,9.918720933176717,70.51047366418076
2023-12-04,Hebbal,Hebbal Flyover,10195,0.5220288701481549,-1.470886929574044,30.29946416554729,-2.4835732569665483,-1.105933382919711,70.39,0.3485197852479709,-0.2674807374322452,-0.3481094797459626,2.566295427198276,No,0,12,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,9.229750765496004,0,False,False,False,False,True,1,4,-0.5249732131854635,10.06581896445358,73.24609759284795
2023-12-09,Hebbal,Hebbal Flyover,31090,-0.9609900578609164,0.752807149017749,98.63325623087778,0.4806770174489679,0.3025495800633343,112.18,-0.1605800934218083,-0.7793397195955272,0.7741875540684359,-0.5034797571059488,No,0,12,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,10.344673667218704,0,True,False,False,False,False,1,4,-0.5249732131854635,10.447438426733946,100.0
2023-12-11,Hebbal,Hebbal Flyover,18520,2.1816995621360697,-1.9237660944451689,69.66467294324804,-0.1153110309895309,-1.105933382919711,87.03999999999999,-1.0119375587806496,-0.3687268631124531,0.3752154348119735,-0.6393105174733924,No,0,12,0,-2.4492935982947064e-16,1.0,0.0,1.0,0,9.826660502422802,0,True,False,False,False,False,1,4,-0.5249732131854635,9.8568675319009,60.87953133259626
